store_name,date,review,length,review_check,menu,mood,service,price,clean,room,parking,photo,sum
시골야채된장,2020.8.13,최악이었어요 맛녀석들보고 별점보고 갔는데 청국장에서 쓴맛이나고 밑반찬도 맛이없고 날벌레가 계속 날아다니고 덥고 습한날씨에 에어컨도 약하게틀어 실내도 꿉꿉 합니다 게다가 계산하시는분 사장님인것 같은데 앉아서 계산만하지 별로 친절하지도 않구요 어느것하나 괜찮은게 없습니다 엄마랑 맛있게 먹으려고 갔는데 형편없는 음식을 사드려서 너무 속상하네요  속상하고 화가나서 처음으로 리뷰라는걸 남깁니다,216,최악이었어요 맛있는녀셕들 보고 별점 보고 갔는데 청국장에서 쓴맛이 나고 밑반찬도 맛이 없고 날벌레가 계속 날아다니고 덥고 습한 날씨에 에어컨도 약하게 틀어 실내도 꿉꿉합니다 게다가 계산하시는 분 사장님인 것 같은데 앉아서 계산만 하지 별로 친절하지도 않고요 어느 것 하나 괜찮은 게 없습니다 엄마랑 맛있게 먹으려고 갔는데 형편없는 음식을 사드려서 너무 속상하네요 속상하고 화가 나서 처음으로 리뷰라는 걸 남깁니다,1,1,1,0,1,1,0,0,5
봉피양제주 강남점,2021.3.20,솔직히 실망입니다 새로 옮겼다고 하여 가봤는데 인테리어도 분위기도 어수선하고 돼지본갈비는 29000 원인데 안에서 구워져 나옵니다 마치 잔뜩 구워놓고 데워오시는 거 같아요 뼈 하나가 좀 식었더라고요 예전맛이 아니에여실망 주차도 불편하고 원래 엄청 단골이였는데 다시 방문하진 않을 거 같습니다 옛날 장점이 하나도 없어요,177,솔직히 실망입니다 새로 옮겼다고 하여 가봤는데 인테리어도 분위기도 어수선하고 돼지 본 갈비는 29000원인데 안에서 구워져 나옵니다 마치 잔뜩 구워놓고 데워오시는 거 같아 뼈 하나가 좀 식었더라고요 예전 맛이 아니에요 실망 주차도 불편하고 원래 엄청 단골이었는데 다시 방문하진 않을 거 같습니다 옛날 장점이 하나도 없어요,1,1,1,1,0,0,1,0,5
라그릴리아 SPC스퀘어점,2021.9.17,미리 예약하고 가시면 창가 자리 앉을 수 있어요 맛있고 분위기 좋지만 가격이 좀 나가는거 같습니다 직원분들 친절하세요,65,미리 예약하고 가시면 창가 자리 앉을 수 있어 맛있고 분위기 좋지만 가격이 좀 나가는 거 같습니다 직원분들 친절하세요,1,1,1,1,0,1,0,0,5
느린마을양조장 강남점,2022.4.25,매장도 넓고 예약도 되고 안주 가격대는 있지만 정말 맛있다는게 가장 큰장점이지만 친절하지도 불친절하지도 않은 무의 상태 여기는 무한리필  시간이 아주 중요합니다 시간을 서버도 저희도 모른상태로 술을 주셨는데 먹기 직전에 2시간이 지났다며 단품주문 권하셨고 단품으로는 안시킨다  하니 다시가져가셨어여 웃음 주문전에 시간한번안내해주면 좋을것같아요,191,매장도 넓고 예약도 되고 안주 가격대는 있지만 정말 맛있다는 게 가장 큰 장점이지만 친절하지도 불친절하지도 않은 상태 여기는 무한리필 시간이 아주 중요합니다 시간을 서버도 저희도 모른 상태로 술을 주셨는데 먹기 직전에 2시간이 지났다며 단품 주문권 하셨고 단품으로는 안 시킨다 하니 다시 가져가셨어요 웃음 주문 전에 시간 한번 안내해주면 좋을 것 같아요,1,1,1,1,0,1,0,0,5
봉피양제주 강남점,2022.4.30,할아버지생신이여서 오랜만에 가족모임을 햇습니다 워낙깔끔한매장이라 엄마아빠도 너무 맛족해하셨어요 집에선 고기 입에도 안대던 애들이고기 너무잘먹어서 놀랬네요웃음  입에서 살살 녹습니다 웃음 직원분들도 넘 친절하시고 일단고기가 너무신선해요웃음 육즙팡팡입니당웃음 다음에또 소한마리잡으러 갈께요굿,160,할아버지 생신이어서 오랜만에 가족 모임을 했습니다 워낙 깔끔한 매장이라 엄마 아빠도 너무 만족해 하셨어요 집에선 고기 입에도 안 대던 애들이 고기 너무 잘 먹어서 놀랬네요 웃음 입에서 살살 녹습니다 웃음 직원분들도 너무 친절하시고 일단 고기가 너무 신선해 웃음 육즙 팡팡입니다 웃음 다음에 또 소 한 마리 잡으러 갈게요 굿,1,1,1,0,1,1,0,0,5
봉피양제주 강남점,2022.7.22,매장도 깔끔하고 직원분들 모두 친절하셨어요  덕분에 기분좋게 먹었고 음식도 너무 맛있었습니다 맛집으로 많이 이용할거 같아요 지인들도 엄청 만족해했습니다,84,매장도 깔끔하고 직원분들 모두 친절하셨어요 덕분에 기분 좋게 먹었고 음식도 너무 맛있었습니다 맛집으로 많이 이용할 거 같아 지인들도 엄청 만족해했습니다,1,1,1,0,1,1,0,0,5
라그릴리아 SPC스퀘어점,2022.1.12,음식이 맛있어요  무난한 맛과 가격이라 소개팅이나 모임장소로 추천합니다,39,음식이 맛있어요 무난한 맛과 가격이라 소개팅이나 모임 장소로 추천합니다,1,1,0,1,0,1,0,1,5
백억하누 강남본점,2022.1.2,매장도 청결하고 특별한 날 방문하기 너무 좋은곳입니다 웃음 시댁가족들과 방문했는데 고기 질도 좋고 너무너무 만족해하셨어요 재방문의사 100프로입니다,82,매장도 청결하고 특별한 날 방문하기 너무 좋은 곳입니다 웃음 시댁 가족들과 방문했는데 고기 질도 좋고 너무너무 만족해하셨어요 재방문의사 100퍼센트입니다,1,1,0,0,1,1,0,1,5
백억하누 강남본점,2022.1.2,부모님 모시고 갔는데 좋은 시간 만들어주셔서 감사해요 웃음 조용한 자리에 미리 세팅도 완료해서 준비해주셨고 고기도 처음부터 끝까지 맛있게 구워주셨어요,83,부모님 모시고 갔는데 좋은 시간 만들어 주셔서 감사해요 웃음 조용한 자리에 미리 세팅도 완료해서 준비해주셨고 고기도 처음부터 끝까지 맛있게 구워주셨어요,1,1,1,0,0,1,0,1,5
백억하누 강남본점,2022.5.25,재료가 신선해서 더 맛있는거 같아요 미리 예약하고 갔더니 자리 세팅 해주셨는데 옆테이블이 너무 시끄러워서 말씀드리니 바로 자리 바꿔주셨어요  친절하시고 음식도 대부분 맛있었네요 셀프바에서 반찬들 추가로 자유롭게 먹을수 있으니 그것도 너무 좋았던거 같습니다 재방문 의사 있어요,153,재료가 신선해서 더 맛있는 거 같아요 미리 예약하고 갔더니 자리 세팅해 주셨는데 옆 테이블이 너무 시끄러워서 말씀드리니 바로 자리 바꿔주셨어요 친절하시고 음식도 대부분 맛있었네요 셀프 바에서 반찬들 추가로 자유롭게 먹을 수 있으니 그것도 너무 좋았던 거 같습니다 재방문의사 있어요,1,1,1,0,0,1,0,1,5
라그릴리아 SPC스퀘어점,2022.6.14,매장은 크고 넓은데도 예약은 필수 손님들로 가득차네요 음식도 다 맛있고 스테이크 돌판이 너무 작고 가운데가 솟은 형태라 고기 썰면서 자꾸 아래로 떨어져서 곤란했어요 식전빵은 한번 리필 가능하구요 화장실은 휴지통 큰걸 비치해서 문 열고 들어가기가 불편할 정도 조금 작은거로 다른 위치에 두면 좋을 듯 해요 대체적으로 깨끗하고 좋은편인데 매장 인테리어는 특색이 없어서 좀 아쉬웠고 메인 출입문 안내가 작아서 그냥 찾아가기엔 힘들었어요,240,매장은 크고 넓은데도 예약은 필수 손님들로 가득 차네요 음식도 다 맛있고 스테이크 돌판이 너무 작고 가운데가 솟은 형태라고 기썰면서 자꾸 아래로 떨어져서 곤란했어식 전 빵은 한 번 리필 가능하고요 화장실은 휴지통 큰 걸 비치해서 문 열고 들어가기가 불편할 정도 조금 작은 거로 다른 위치에 두면 좋을 듯해요 대체적으로 깨끗하고 좋은 편인데 매장 인테리어는 특색이 없어서 좀 아쉬웠고 메인 출입문 안내가 작아서 그냥 찾아가기엔 힘들었어요,1,1,0,0,1,1,0,1,5
백억하누 강남본점,2022.7.12,매장이 넓고 룸 형식이라 프라이빗하게 식사하기 좋았습니다 한우차돌과 활전복 관자구이의 삼합 조합도 맛있었고 전체적으로 음식이 정갈해서 만족스러운 식사였어요 주차도 편리해서 재방문 의사 있습니다 웃음,110,매장이 넓고 룸 형식이라 프라이빗하게 식사하기 좋았습니다 한우 차돌과 활전복과 자구의 삼합 조합도 맛있었고 전체적으로 음식이 정갈해서 만족스러운 식사였어요 주차도 편리해서 재방문의사 있습니다 웃음,1,1,0,0,0,1,1,1,5
딘타이펑 강남점,2017.10.6,맛있고 깔끔하고 친절하고 기분 좋은 삼박자였어요  예약하고 가니 음료 두 잔 준 것 잘 마셨습니다 웃음,58,맛있고 깔끔하고 친절하고 기분 좋은 삼박자였어요 예약하고 가니 음료 두 잔 준 것 잘 마셨습니다 웃음,1,0,1,0,1,1,0,1,5
딘타이펑 강남점,2017.11.16,맛이야 뭐 항상 맛있어요 자주 가는 곳입니다 예약도청대로 좋은 자리주셔서 식사잘하고 갑니다 한가지 아쉬웠던 점이라면 꿔바로우가 평  소보다 조금 딱딱했어요 그 이외엔 대만족입니다,101,맛이야 뭐 항상 맛있어 자주 가는 곳입니다 예약도청대로 좋은 자리 주셔서 식사 잘하고 갑니다 한 가지 아쉬웠던 점이라면 꿔바로우가 평소보다 조금 딱딱했어요 그 이외엔 대만족입니다,1,1,1,0,0,1,0,1,5
느린마을양조장 강남점,2017.9.18,이렇게 좋은 약주를 단돈 만원에 2시간반동안 무한리필 마셨습니다 3명 시켰지만 결국 둘만 마신 둘이서 750ml 약주를 5병 마셨네여   여기까진 정말 좋습니다 다만 안주를 무진장 시켜야 합니다 술을 많이 마실려면 웃음   결국 괜찮은 술집에서 좋은 가격에 마시거죠 결론은 결코 엄청 싸진 않아요 술을 마시먄 안주를 먹어야 하고 안주값이 나름 비쌉니다 각설하고 안주값이 많이 나왔지만 좋은 술에 분위기 좋고 상다히 만족했습니다,238,이렇게 좋은 약주를 단돈 만 원에 2시간 반 동안 무한리필 마셨습니다 3명 시켰지만 결국 둘만 마신 둘이서 750ml 약주를 5병 마셨네여 여기까진 정말 좋습니다 다만 안주를 무진장시켜야 합니다 술을 많이 마시려면 웃음 결국 괜찮은 술집에서 좋은 가격에 마신거죠 결론은 결코 엄청 싸진 않아 술을 마시면 안주를 먹어야 하고 안주 값이 나름 비쌉니 다 각설하고 안주 값이 많이 나왔지만 좋은 술에 분위기 좋고 상당히 만족했습니다,1,1,0,1,0,1,0,1,5
딘타이펑 강남점,2018.11.18,네이버로 에이드 잘 챙겨주셔서 감사합니다 직원들도 친절했어요 음식도 너무 만족해서 맴버쉽도 가입했어요 또 방문 예정입니다,67,네이버로 에이드 잘 챙겨주셔서 감사합니다 직원들도 친절했어요 음식도 너무 만족해서 멤버십도 가입했어요 또 방문 예정입니다,1,0,1,1,0,1,0,1,5
느린마을양조장 강남점,2018.11.29,원래 좋아하는 곳인데 네이버 예약으로 이용하니 더 편하고 좋더라구요  분위기랑 맛 다 좋지만 진동벨이 없어 은근 타이밍 맞추기 불편했어요,76,원래 좋아하는 곳인데 네이버예약으로 이용하니 더 편하고 좋더라고요 분위기랑 맛 다 좋지만 진동벨이 없어 은근 타이밍 맞추기 불편했어요,1,1,1,0,0,1,0,1,5
화기애애 강남역점,2018.12.19,고기도 맛있었고 분위기도 좋았습니다 포스가 중간에 고장났는지 주문이 매끄럽게 처리되지 않았던게 아쉬웠습니다 가격도 합리적인 수준이였습니다,76,고기도 맛있었고 분위기도 좋았습니다 포스가 중간에 고장 났는지 주문이 매끄럽게 처리되지 않았던 게 아쉬웠습니다 가격도 합리적인 수준이었습니다,1,1,1,1,0,0,0,1,5
느린마을양조장 강남점,2018.2.13,점원들도 친절하고 분위기가 너무 좋았습니다 음식도 맛있고 막걸리 무한리필이라 맘껏 즐겼습니다 웃음,53,점원들도 친절하고 분위기가 너무 좋았습니다 음식도 맛있고 막걸리 무한리필이라 맘껏 즐겼습니다 웃음,1,1,1,1,0,0,0,1,5
느린마을양조장 강남점,2018.2.22,다른 지점도 다녀본적이 있었는데 강남점 분위기도 좋고 음식 맛도 좋았어요  다만 매니저분이 예약할때나 저희 일행이 조금늦어서 주문을 조금 늦게했는데 너무 눈치를 주셔서 불편했네요 서버분들은 친절하신데 매니저분이 좀 더 친절하시면 좋을 듯 해요,135,다른 지점도 다녀본 적이 있었는데 강남점 분위기도 좋고 음식 맛도 좋았어요 다만 매니저분이 예약할 때나 저희 일행이 조금 늦어서 주문을 조금 늦게 했는데 너무 눈치를 주셔서 불편했네요 서버분들은 친절하신 데 매니저분이 좀 더 친절하시면 좋을 듯해요,1,1,1,0,0,1,0,1,5
느린마을양조장 강남점,2018.2.6,작년연말에는 웨이팅이 길어서 못갔었는데 네이버예약으로 방문 할 수 있어서 편했어요 막걸리는 봄으로 마셨는데 역시 맛있었구욤굿 안주는 해물파전이랑 골뱅이쫄면 먹었는데 파전은 가격대비 별로인거 같아요 골뱅이쫄면은 좀 매웠지만 쫄면추가해서 먹으니 적다히 너무 맛있었어 근데 결제데스크 뒤쪽 자리 너무 추워여 벽쪽에 앉았는데 찬바람 너무 들어와서 술 체할 것 같았음 웃음 날 따뜻해지면 또 가겠슴돵웃음웃음,222,작년 연말에는 웨이팅이 길어서 못 갔었는데 네이버예약으로 방문할 수 있어서 편했어요 막걸리는 봄으로 마셨는데 역시 맛있었고욤 굿 안주는 해물파전이랑 골뱅이쫄면 먹었는데 파전은 가격 대비 별로인 거 같아골뱅이 쫄면은 좀 매웠지만 쫄면 추가해서 먹으니 적당히 너무 맛있었어 근데 결제 데스크 뒤쪽 자리 너무 추워 여벽 쪽에 앉았는데 찬바람 너무 들어와 서 술 취 할것 같았음 웃음 날 따뜻해지면 또 가겠습니다 웃음웃음,1,1,0,1,0,1,0,1,5
느린마을양조장 강남점,2018.3.3,작년 연말 모임때문에 방문한 적이 있었는데 분위기도 좋고 안주도 맛있었던 기억나서 친한 동생 생일축하 겸 여자들끼리 모임장소로 결정 하지만 7시쯤이라는 늦지않은 시간임에도 막걸리 4가지중 2가지 품절 주문한 안주 5가지중 2가지 불가 기분내려고 갔는데 주문하는 것마다 안된다고 해서 기분이 많이 나빴음 그래도 아쉬운대로 주문한 메뉴들이 맛있었음,192,작년 연말 모임 때문에 방문한 적이 있었는데 분위기도 좋고 안주도 맛있었던 기억나서 친한 동생 생일 축하 겸 여자들끼리 모임 장소로 결정하지만 7시쯤이라는 늦지 않은 시간임에도 막걸리 4가지 중 2가지 품절 주문한 안주 5가지 중 2가지 불가 기분 내려고 갔는데 주문하는 것마다 안 된다고 해서 기분이 많이 나빴 음 그래도 아쉬운 대로 주문한 메뉴들이 맛있었음,1,1,1,0,0,1,0,1,5
