,store_name,date,review,length,review_check,check_length,menu,mood,service,price,clean,room,parking,photo,sum,helpful,맛,맛집,메뉴_음식,친절_직원,때,예약,가격,분위기,추천,store,딘타이펑,백억하누,화기애애,라그릴리아,강남진해장,구스,파파야리프,고양이부엌,시골야채된장,을밀대,담소,청류벽,기리야마,시카고,대려도,신부자,봉추찜닭,리샨,Pavox,삼거리,느린마을,봉피양
32,라그릴리아 SPC스퀘어점,2020-05-12,늘 맛이 무난하게 괜찮다 분위기도 괜찮아서인지 인기가 늘 많은데 예약을 하면 좋다 이번에는 좀 짰지만 스테이크 가성비도 나쁘지 않다 Skt 할인이 되는데 6번에 1번 정도만 할인되는 카드를 말해주는 점이 아쉽다 그 외의 서비스는 평범,130,늘 맛이 무난하게 괜찮다 분위기도 괜찮아서인지 인기가 늘 많은데 예약을 하면 좋다 이번에는 좀 짰지만 스테이크 가성비도 나쁘지 않다 Skt 할인이 되는데 6번에 1번 정도만 할인되는 카드를 말해주는 점이 아쉽다 그 외의 서비스는 평범,130,1,0,1,1,0,1,0,1,5,1,1,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,딘타이펑 강남점,2020-05-21,게살샤오룽바오가 11이벤트중이어서 저렴하게 먹었습니다 볶음밥하고 우육면추가해서 먹었구요 예약해서 에이드서비스받았어요 자리는 편안했는데 에어컨이 직빵으로 내려오는자리라 좀추웠구요 짜사이를 추가요청드렸는데 직원분3명한테 번갈아가며 말해야 겨우가져다주셨어요 웃음 카운터는 친절한 응대를 받았는데 서빙쪽 직원분들은 바쁘신건지 친절한느낌은 받지못했습니다,192,게살샤오룽바오가 이벤트 중이어서 저렴하게 먹었습니다 볶음밥하고 우육면 추가해서 먹었고요 예약해서 에이드 서비스 받았어요 자리는 편안했는데 에어컨이 직방으로 내려오는 자리라 좀 추웠고요 짜샤이를 추가 요청드렸는데 직원분 3명한테 번갈아가며 말해야 겨우 가져다주셨어요 웃음 카운터는 친절한 응대를 받았는데 서빙 쪽 직원분들은 바쁘신 건지 친절한 느낌은 받지 못했습니다,203,1,0,1,1,0,1,0,1,5,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,라그릴리아 SPC스퀘어점,2020-06-18,해장 파스타와 핏자 맛있어요  12주년 기념 쿠폰으로 12000원 할인받아 기분좋아요  그래도 셋이 4만 넘는 가격이니 가격은 사악합니다  창가테이블 예약석이라고 뻥쳐서 별하나 뺍니다  식사 다 하고 점심시간 끝날때까지 손님 안오는 창가 테이블 다예약석이라고 어이상실  가능하면 안갈랍니다,161,해장 파스타와 피자 맛있어요 십이주년 기념 쿠폰으로 만이천원 할인받아 기분 좋아요 그래도 셋이 사만원 넘는 가격이니 가격은 사악합니다 창가 테이블 예약석이라고 뻥쳐서 별 하나뺍니 다 식사다 하고 점심시간 끝날 때까지 손님 안 오는 창가 테이블 다 예약석이라고 어이상실 가능하면 안 갈랍니다,161,1,0,1,1,0,1,0,1,5,1,1,0,0,0,1,1,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,딘타이펑 강남점,2020-06-04,음식도 다 맛있고 직원분들 완전 친절하시고 네이버예약이라고 자리도 최고 좋은 자리에 커피도 주셔서 너무너무 좋았어요 웃음,67,음식도 다 맛있고 직원분들 정말 친절하시고 네이버예약이라고 자리도 최고 좋은 자리에 커피도 주셔서 너무너무 좋았어요 웃음,67,1,1,1,0,0,1,0,1,5,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,딘타이펑 강남점,2020-06-05,샤오룽바오 좋아해서 한번씩 가게 되는 곳입니다 네이버 예약하니 에이드도 주셔서 좋았어요 피크 시간에 가면 약간 정신 없지만 테이블에 일단 앉으면 편안하고 아늑한 분위기입니다,96,샤오룽바오 좋아해서 한 번씩 가게 되는 곳입니다 네이버예약하니 에이드도 주셔서 좋았어요 피크시간에 가면 약간 정신없지만 테이블에 일단 앉으면 편안하고 아늑한 분위기입니다,94,1,1,1,0,0,1,0,1,5,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,라그릴리아 SPC스퀘어점,2020-09-23,분위기도 좋고 테이블 간격도 띄워서 예약 받으셔서 더 좋았어요 파스타 샐러드 다 맛있었어요,50,분위기도 좋고 테이블 간격도 띄워서 예약받으셔서 더 좋았어요 파스타 샐러드 다 맛있었어요,49,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,1,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,청류벽,2021-01-22,1월22일 점심으로 회사동료 3명이 갈비탕과 어리굴젓 먹었어요그리고 3명모두 주말내내 복통에 시달리다가 병원가보니 장염증상 아래 사진 증거로 약처방 올려요아시는분들은 약품보면 위장 관련 약인지 아실꺼에요25일에 같이 식사한 1명이 전화해서 좀 따졌더니 역시나 식당 잘못은 없다하내요불친절한 말투먹을땐 맛있게 먹고 3일 고생했어요1명만 그런게 아니라 3명모두 같은 증상이라면분명 음식에 잘못된거 아닌가요 여러가지로 비추하는 식당입니다식당은 개선이 필요합니다 죄송하다는 말이라도 들었다면 덜 화가 났겠지만 정말 할말 없는 식당입니다,295,1월 22일 점심으로 회사 동료 3명이 갈비탕과 어리굴젓 먹었어요 그리고 3명 모두 주말 내내 복통에 시달리다가 병원 가 보니 장염 증상 아래 사진 증거로 약 처방 올려요 아시는 분들은 약품 보면 위장 관련 약인지 아실 거예요 25일에 같이 식사한 1명이 전화해서 좀 따졌더니 역시나 식당 잘못은 없다 하네요 불친절한 말투 먹을 땐 맛있게 먹고 3일 고생했어요 1명만 그런 게 아니라 3명 모두 같은 증상이라면 분명 음식에 잘못된 거 아닌가요 여러 가지로 비추하는 식당입니다 식당은 개선이 필요합니다 죄송하다는 말이라도 들었다면 덜 화가 났겠지만 정말 할 말 없는 식당입니다,321,1,0,1,0,1,1,0,1,5,1,1,0,1,1,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
39,대려도,2021-10-27,오래된 중식당깔끔하고 멸치볶음 땅콩 반찬 맛있어요 점심 코스요리 가성비 좋습니다,44,오래된 중식당 깔끔하고 멸치볶음땅콩 반찬 맛있어 점심 코스요리 가성비 좋습니다,43,1,1,0,1,1,0,0,1,5,1,1,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
40,신부자식당,2021-10-30,친구랑 같이 밥 먹으러 왔는데 진짜 생각보다 엄청 맛있고 직원 분들도 친절하시고 엄청 깨끗해요 강남 올 때마다 먹고 시퍼요 좋아요,72,친구랑 같이 밥 먹으러 왔는데 진짜 생각보다 엄청 맛있고 직원분들도 친절하시고 엄청 깨끗해요 강남 올 때마다 먹고 싶어요 좋아요,71,1,1,1,0,1,0,0,1,5,1,1,0,0,1,1,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
41,리샨 삼성타운점,2021-11-06,주말이라 사람이 많아 직원분들이 매우 바쁘셨어요  벨을 눌렀는데도 몇번 안오실 정도로 바쁘셨지만 그래도 오실 때마다 친절하게 대해주시고 주말 디저트 서비스도 주시고 감사했습니다 웃음 다른 중식집보다 가격이 비싸서 특별한 행사나 모임 있을 때 가시는 걸 추천드려요 넓고 방도 많아서 소모임 대모임회식 하기 편할 것 같아요 저희 일행은 다른 곳이 다 마감이라 여기에 들어와서 짜장면을 먹었는데 사실 다른 곳과 맛은 비슷했어요 그래도 음식도 공간도 깔끔해서 좋았네요 웃음,260,주말이라 사람이 많아 직원분들이 매우 바쁘셨어요 벨을 눌렀는데도 몇 번 안 오실 정도로 바쁘셨지만 그래도 오실 때마다 친절하게 대해주시고 주말 디저트 서비스도 주시고 감사했습니다 웃음 다른 중식집보다 가격이 비싸서 특별한 행사나 모임 있을 때 가시는 걸 추천드려 넓고 방도 많아서 소모임 대모임 회식하기 편할 것 같아 저희 일행은 다른 곳이 다 마감이라 여기에 들어와서 짜장면을 먹었는데 사실 다른 곳과 맛은 비슷했어요 그래도 음식도 공간도 깔끔해서 좋았네요 웃음,259,1,0,1,0,1,1,0,1,5,1,1,0,1,1,1,0,1,0,1,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
42,딘타이펑 강남점,2021-12-16,2주 전에 네이버 예약해서 첫 방문한 딘타이펑 네이버 예약은 필수로 하고 가세요 웃음 음료 두잔 이벤트도 완전 기분 좋았고 매장이 넓어도 중간 자리는 테이블끼리 상다히 가까우니까 예약석으로 벽면 앉는게 편해요 둘이 가서 샤오룽바오 16pc 탄탄면 꿔바로우 작은거 시켰는데 안 남기고 배불러서 대성공이었어요샤오룽바오는 기본이랑 새우 둘다 기대한 맛이었는데 생각보다 금방 식어버리니까 두 종류 이상 시키실 분들은 중간에 추가하는게 좋을거라는 팁 또 첫방문이라 우육면 시킬지 탄탄면 시킬지도 고민이었는데 탄탄면 매콤하니 샤오룽바오랑 먹기 좋았어요 조금 특별한 날 가기에도 괜찮은 분위기라서 가성비도 좋다고 생각하며 나왔습니다 웃음,349,2주 전에 네이버예약해서 첫 방문한 딘타이펑 네이버예약은 필수로 하고 가세요 웃음 음료 두 잔 이벤트도 완전 기분 좋았고 매장이 넓어도 중간 자리는 테이블끼리 상당히 가까우니까 예약석으로 벽면 앉는 게 편해요 둘이 가서 샤오룽바오 16조각 탄탄면 꿔바로우 작은 거 시켰는데 안 남기고 배불러서 대성공이었어 샤오룽바오는 기본이랑 새우 둘 다 기대한 맛이었는데 생각보다 금방 식어버리니까 두 종류 이상 시키실 분들은 중간에 추가하는 게 좋을 거라는 팁도 첫 방문이라 우육면 시킬지 탄탄면 시킬지도 고민이었는데 탄탄면 매콤하니 샤오룽바오랑 먹기 좋았어요 조금 특별한 날 가기에도 괜찮은 분위기라서 가성비도 좋다고 생각하며 나왔습니다 웃음,353,1,1,0,1,0,1,0,1,5,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,딘타이펑 강남점,2021-12-27,늘 만족스러운 딘타이펑이에요  게다가 네이버 예약하면 맛이 완전 제대로인 커피 두 잔고 공짜로 마실 수 있고 자리도 엄청 좋은 자리로 주셔서 정말 좋은 거 같아요,90,늘 만족스러운 딘타이펑이에요 게다가 네이버예약하면 맛이 완전 제대로인 커피 두 잔도 공짜로 마실 수 있고 자리도 엄청 좋은 자리로 주셔서 정말 좋은 거 같아요,88,1,1,1,0,0,1,0,1,5,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,딘타이펑 강남점,2021-02-10,맛있게 먹었어요 음식이 빨리 나와서 좋았네요 웃음 예약서비스 에이드도 굿,40,맛있게 먹었어요 음식이 빨리 나와서 좋았네요 웃음 예약 서비스 에이드도 굿,41,1,0,1,1,0,1,0,1,5,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45,백억하누 강남본점,2021-04-25,룸 이용해서 조용하고 안전하게 식사했어요    그런데 가격에 비하면 음식 퀄리티나 위생 환경이 아쉬웠어요 룸 이용하면 룸차지 2만원 있는데 룸에서 꿉꿉한 냄새가 나고 룸 퀄리티가 그닥 추천하지는 않습니다,113,룸 이용해서 조용하고 안전하게 식사했어요 그런데 가격에 비하면 음식 퀄리티나 위생환경이 아쉬웠어 룸 이용하면 룸 차지 2만원 있는데 룸에서 꿉꿉한 냄새가 나고 룸 퀄리티가 그다지 추천하지는 않습니다,110,1,0,0,1,1,1,0,1,5,1,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,딘타이펑 강남점,2021-06-23,예약 필수 평일 저녁에도 웨이팅 10팀 너무게 있는데 예약한 시간에 갔더니 바로 테이블 안내해주셨어요 엄청 바빠보이는데도 다들 친절하시구 음식 맛도 굿 현지보다는 가격대가 조금 있지만 가지를 못하니 어쩌겠어요 실망 네이버 예약이라 음료 서비스 있다고 직원분이 먼저 말씀해주셔서 감사합니다,160,예약 필수 평일 저녁에도 웨이팅 10팀 넘게 있는데 예약한 시간에 갔더니 바로 테이블 안내해주셨어요 엄청 바빠 보이는데도 다들 친절하고 음식 맛도 굿 현지보다는 가격대가 조금 있지만 가지를 못하니 어쩌겠어요 실망 네이버예약이라 음료 서비스 있다고 직원분이 먼저 말씀해 주셔서 감사합니다,159,1,0,1,1,0,1,0,1,5,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47,화기애애 강남역점,2021-06-24,가성비 좋은 소고기집이에요  분위기도 좋고 직원분들도 친절하세요웃음  동치미국수 맛있어요,49,가성비 좋은 소고기 집이에요 분위기도 좋고 직원분들도 친절하세요 웃음 동치미국수 맛있어요,49,1,1,1,1,0,0,0,1,5,1,1,0,0,1,0,0,0,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48,시골야채된장,2022-02-13,강남역 시골야채된장  원래 가성비 맛집이였는데 최근 1년 사이 천원씩 두번 올라서 2천원 올라서 별로라고 하기에는 강남인 점을 감안하면 혜자맛집이다  2인이상 주문하면 2인솥에 계란찜이 서비스로 점심시간만 되면 북적북적 하다 아예 일찍 가거나 늦게 가는거 추천  시골야채된장비빔밥은 두부 가득 들어간 된장이 제공되서 대표메뉴라 둘이 방문하면 반드시 한명은 주문해야 정석 황태찜도 나름 크고 통통해서 만족 이 모든 음식과 서비스가 19000원이라 가성비는 가격이 올랐음에도 혜자임 다만 손님이 많은 편이라 그런지 친절하지는 않고 살짝 쫓기듯 먹고 나가야하는 점이 불편했다,318,강남역 시골야채된장 원래 가성비 맛집이었는데 최근 1년 사이 천원씩 두 번 올라서 2천원 올라서 별로라고 하기에는 강남인 점을 감안하면 혜자 맛집이다 2인 이상 주문하면 2인 솥에 계란찜이 서비스로 점심시간만 되면 북적북적하다 아예 일찍 가거나 늦게 가는 거 추천 시골 야채 된 잘 비빔밥은 두부 가득 들어간 된장이 제공돼서 대표 메뉴라 둘이 방문하면 반드시 한 명은 주문해야 정석 황태 찜도 나름 크고 통통해서 만족이 모든 음식과 서비스가 19000원이라가성비는 가격이 올랐음에도 혜자입니다 손님이 많은 편이라 그런지 친절하지는 않고 살짝 쫓기듯 먹고 나가야 하는 점이 불편했다,324,1,1,1,1,0,0,0,1,5,1,1,1,1,1,0,0,1,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
49,딘타이펑 강남점,2022-02-21,룸으로 예약했는데 개인 룸이 아니라 테이블이 여러개 있는 열린 룸 공간이 따로 있는 거였네요 웃음  그래도 뭐 홀보다는 조금 더 떨어져있어서 좋았습니다 음식은 평소처럼 너무 맛있었구요 서버분들이 아주 친절하셨습니다,119,룸으로 예약했는데 개인 룸이 아니라 테이블이 여러 개 있는 열린 룸 공간이 따로 있는 거였네요 웃음 그래도 뭐 홀보다는 조금 더 떨어져 있어서 좋았습니다 음식은 평소처럼 너무 맛있었고요 서버분들이 아주 친절하셨습니다,120,1,1,1,0,0,1,0,1,5,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,구스아일랜드 브루하우스,2022-02-05,분위기가 굉장히 좋은 곳 테블릿 주문으로 주문도 굉장히 간편하고 직원분들도 친절하십니다 하지만 가격대가 꽤 있는 편 가격에 비해 양이 굉장히 적은편입니다,85,분위기가 굉장히 좋은 곳 태블릿 주문으로 주문도 굉장히 간편하고 직원분들도 친절하시니 다 하지만 가격대가 꽤 있는 편 가격에 비해 양이 굉장히 적은 편입니다,87,1,1,1,1,0,0,0,1,5,1,0,0,0,1,0,0,1,1,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,구스아일랜드 브루하우스,2022-03-11,매장이 넓고 환해서 좋아요 주문방식도 아이패드로 해서 편리하고 음식도 맛있는데 은근 비싸네요 친구들과 모임하기 좋은데 시끄러움,70,매장이 넓고 환해서 좋아요 주문 방식도 아이패드로 해서 편리하고 음식도 맛있는데 은근 비싸네요 친구들과 모임 하기 좋은데 시끄러움,72,1,1,0,1,0,1,0,1,5,1,1,0,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,을밀대 강남점,2022-04-09,흠 손님이 정말 많았고 음식도 맛있어 보였으나 매장이 약간 청결하지못한 느낌을 받았습니다  그리고 테이블이 너무 붙어있어서 대화하기가 힘든 매장    평양냉면냉면냉면을 처음 도전해보는 저에게는 육수가 좀 느끼하게 느껴져서 많이 남겼던 기억이 납니다  하지만 이건 호불호의 차이일뿐 다른분들은 너무 맛있게 드셨기에 참고정도만 하면 될듯합니다  진한 느낌의 육수를 좋아하는분이라면 가볼만한듯합니다  가벼운 일반 고깃집 냉면육수를 생각한다면 경기도 오산  사진은 올릴게 없어서 저희집 주차장을 올립니다,277,홈 손님이 정말 많았고 음식도 맛있어 보였으나 매장이 약간 청결하지 못한 느낌을 받았습니다 그리고 테이블이 너무 붙어 있어서 대화하기가 힘든 매장 평양냉면을 처음 도전해보는 저에게는 육수가 좀 느끼하게 느껴져서 많이 남겼던 기억이 납니다 하지만 이건 호불호의 차이일 뿐 다른 분들은 너무 맛있게 드셨기에 참고 정도만 하면 될 듯합니다 진한 느낌의 육수를 좋아하는 분이라면 가볼 만한 듯합니다가 가벼운 일반 고깃집 냉면 육수를 생각한다면 경기도 오산 사진은 올릴 게 없어서 저희 집 주차장을 올립니다,278,1,1,0,0,1,0,1,1,5,1,1,0,1,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
